TS,BDEP,TPO,HL,BHT,WOB,Annotation
1607136176427.0,0.0,0.0,450.5779883248071,27.16,10.92,off_slips
1607136176935.0,0.0,0.0,447.6159884015572,27.16,13.88,off_slips
1607136177443.0,0.0,0.0,446.5559884290234,27.16,14.94,off_slips
1607136177950.0,0.0,0.0,443.46198850919393,27.16,18.04,off_slips
1607136178462.0,0.0,0.0,443.1919885161901,27.16,18.31,off_slips
1607136178869.0,0.0,0.0,444.23798848908655,27.16,17.26,off_slips
1607136179385.0,0.0,0.0,445.0379884683573,27.16,16.46,off_slips
1607136179892.0,0.0,0.0,448.4659883795324,27.16,13.03,off_slips
1607136180398.0,0.0,0.0,450.10998833693367,27.16,11.39,off_slips
1607136180912.0,0.0,0.0,453.4779882496634,27.16,8.02,off_slips
1607136181420.0,0.0,0.0,454.7819882158747,27.16,6.72,off_slips
1607136181932.0,0.0,0.0,457.26398815156216,27.16,4.23,off_slips
1607136182440.0,0.0,0.0,458.3839881225412,27.16,3.11,off_slips
1607136182959.0,0.0,0.0,458.8139881113992,27.16,2.68,off_slips
1607136183467.0,0.0,0.0,458.24998812601336,27.16,3.25,off_slips
1607136183872.0,0.0,0.0,456.4059881737943,27.16,5.09,off_slips
1607136184379.0,0.0,0.0,455.20798820483645,27.16,6.29,off_slips
1607136184886.0,0.0,0.0,452.6479882711701,27.16,8.85,off_slips
1607136185394.0,0.0,0.0,449.479988353258,27.16,12.02,off_slips
1607136185901.0,0.0,0.0,446.6059884277279,27.16,14.89,off_slips
1607136186409.0,0.0,0.0,445.4479884577335,27.16,16.05,off_slips
1607136186923.0,0.0,0.0,442.3839885371267,27.16,19.11,off_slips
1607136187431.0,0.0,0.0,442.1879885422053,27.16,19.31,off_slips
1607136187940.0,0.0,0.0,442.71998852842034,27.16,18.78,off_slips
1607136188448.0,0.0,0.0,444.3959884849925,27.16,17.1,off_slips
1607136188957.0,0.0,0.0,445.3819884594437,27.16,16.12,off_slips
1607136189465.0,0.0,0.0,447.0179884170523,27.16,14.48,off_slips
1607136189872.0,0.0,0.0,448.0219883910371,27.16,13.48,off_slips
1607136190396.0,0.0,0.0,450.1619883355863,27.16,11.34,off_slips
1607136190904.0,0.0,0.0,451.1779883092601,27.16,10.32,off_slips
1607136191411.0,0.0,0.0,452.8219882666615,27.16,8.68,off_slips
1607136191918.0,0.0,0.0,453.64998824520666,27.16,7.85,off_slips
1607136192425.0,0.0,0.0,455.5679881955082,27.16,5.93,off_slips
1607136192933.0,0.0,0.0,457.3479881493856,27.16,4.15,off_slips
1607136193450.0,0.0,0.0,458.6219881163742,27.16,2.88,off_slips
1607136193958.0,0.0,0.0,458.6299881161669,27.16,2.87,off_slips
1607136194466.0,0.0,0.0,458.08798813021104,27.16,3.41,off_slips
1607136194872.0,0.0,0.0,457.6659881411457,27.16,3.83,off_slips
1607136195380.0,0.0,0.0,456.6879881664872,27.16,4.81,off_slips
1607136195888.0,0.0,0.0,456.0659881826042,27.16,5.43,off_slips
1607136196396.0,0.0,0.0,454.59198822079793,27.16,6.91,off_slips
1607136196904.0,0.0,0.0,453.5999882465022,27.16,7.9,off_slips
1607136197412.0,0.0,0.0,451.2879883064098,27.16,10.21,off_slips
1607136197920.0,0.0,0.0,449.2559883590622,27.16,12.24,off_slips
1607136198433.0,0.0,0.0,448.39598838134617,27.16,13.1,off_slips
1607136198944.0,0.0,0.0,446.63798842689874,27.16,14.86,off_slips
1607136199451.0,0.0,0.0,445.6859884515665,27.16,15.81,off_slips
1607136199959.0,0.0,0.0,443.5599885066546,27.16,17.94,off_slips
1607136200467.0,0.0,0.0,443.6719885037526,27.16,17.82,off_slips
1607136200874.0,0.0,0.0,445.0279884686164,27.16,16.47,off_slips
1607136201382.0,0.0,0.0,446.0939884409946,27.16,15.4,off_slips
1607136201904.0,0.0,0.0,449.25998835895854,27.16,12.24,off_slips
1607136202411.0,0.0,0.0,450.8219883184846,27.16,10.68,off_slips
1607136202919.0,0.0,0.0,453.2599882553122,27.16,8.24,off_slips
1607136203429.0,0.0,0.0,454.4939882233373,27.16,7.0,off_slips
1607136203936.0,0.0,0.0,457.0099881581437,27.16,4.49,off_slips
1607136204445.0,0.0,0.0,457.7579881387618,27.16,3.74,off_slips
1607136204955.0,0.0,0.0,457.7579881387618,27.16,3.74,off_slips
1607136205463.0,0.0,0.0,457.2919881508366,27.16,4.21,off_slips
1607136205870.0,0.0,0.0,455.4599881983067,27.16,6.04,off_slips
1607136206377.0,0.0,0.0,452.5139882746423,27.16,8.98,off_slips
1607136206884.0,0.0,0.0,448.61798837559377,27.16,12.88,off_slips
1607136207392.0,0.0,0.0,447.013988417156,27.16,14.48,off_slips
1607136207899.0,0.0,0.0,442.6339885306488,27.16,18.86,off_slips
1607136208407.0,0.0,0.0,441.45198856127627,27.16,20.04,off_slips
1607136208915.0,0.0,0.0,442.0419885459884,27.16,19.46,off_slips
1607136209423.0,0.0,0.0,443.9479884966009,27.16,17.55,off_slips
1607136209931.0,0.0,0.0,445.2519884628122,27.16,16.25,off_slips
1607136210439.0,0.0,0.0,448.0879883893269,27.16,13.41,off_slips
1607136210947.0,0.0,0.0,449.637988349164,27.16,11.86,off_slips
1607136211459.0,0.0,0.0,453.1379882584733,27.16,8.36,off_slips
1607136211967.0,0.0,0.0,454.6559882191396,27.16,6.84,off_slips
1607136212374.0,0.0,0.0,457.6499881415603,27.16,3.85,off_slips
1607136212881.0,0.0,0.0,459.105988103833,27.16,2.39,off_slips
1607136213400.0,0.0,0.0,459.9399880822227,27.16,1.56,off_slips
1607136213907.0,0.0,0.0,459.17798810196734,27.16,2.32,off_slips
1607136214419.0,0.0,0.0,456.7779881641552,27.16,4.72,off_slips
1607136214926.0,0.0,0.0,455.2139882046809,27.16,6.28,off_slips
1607136215434.0,0.0,0.0,450.5139883264654,27.16,10.98,off_slips
1607136215942.0,0.0,0.0,448.7939883710333,27.16,12.7,off_slips
1607136216450.0,0.0,0.0,445.8099884483535,27.16,15.69,off_slips
1607136216964.0,0.0,0.0,444.5499884810021,27.16,16.95,off_slips
1607136217371.0,0.0,0.0,442.3319885384741,27.16,19.16,off_slips
1607136217879.0,0.0,0.0,441.8859885500307,27.16,19.61,off_slips
1607136218387.0,0.0,0.0,442.6739885296123,27.16,18.82,off_slips
1607136218894.0,0.0,0.0,444.627988478981,27.16,16.87,off_slips
1607136219402.0,0.0,0.0,447.0219884169487,27.16,14.48,off_slips
1607136219908.0,0.0,0.0,449.7239883469355,27.16,11.77,off_slips
1607136220416.0,0.0,0.0,451.3319883052697,27.16,10.17,off_slips
1607136220926.0,0.0,0.0,454.0899882338056,27.16,7.41,off_slips
1607136221434.0,0.0,0.0,455.17798820561376,27.16,6.32,off_slips
1607136221941.0,0.0,0.0,457.4079881478309,27.16,4.09,off_slips
1607136222452.0,0.0,0.0,458.17198812803446,27.16,3.32,off_slips
1607136222960.0,0.0,0.0,457.62798814213033,27.16,3.87,off_slips
1607136223367.0,0.0,0.0,456.9499881596984,27.16,4.55,off_slips
1607136223874.0,0.0,0.0,454.999988210226,27.16,6.5,off_slips
1607136224381.0,0.0,0.0,453.9559882372777,27.16,7.54,off_slips
1607136224888.0,0.0,0.0,451.1099883110221,27.16,10.39,off_slips
1607136225396.0,0.0,0.0,449.445988354139,27.16,12.05,off_slips
1607136225910.0,0.0,0.0,446.0159884430158,27.16,15.48,off_slips
1607136226418.0,0.0,0.0,444.8899884721922,27.16,16.61,off_slips
1607136226925.0,0.0,0.0,443.2859885137544,27.16,18.21,off_slips
1607136227433.0,0.0,0.0,443.16198851696737,27.16,18.34,off_slips
1607136227940.0,0.0,0.0,443.7139885026642,27.16,17.78,off_slips
1607136228448.0,0.0,0.0,444.3699884856662,27.16,17.13,off_slips
1607136228956.0,0.0,0.0,445.9839884438449,27.16,15.51,off_slips
1607136229363.0,0.0,0.0,447.9439883930582,27.16,13.55,off_slips
1607136229872.0,0.0,0.0,449.2099883602541,27.16,12.29,off_slips
1607136230379.0,0.0,0.0,452.7559882683716,27.16,8.74,off_slips
1607136230887.0,0.0,0.0,453.6159882460876,27.16,7.88,off_slips
1607136231395.0,0.0,0.0,455.8519881881493,27.16,5.65,off_slips
1607136231908.0,0.0,0.0,456.8719881617195,27.16,4.63,off_slips
1607136232416.0,0.0,0.0,458.14598812870815,27.16,3.35,off_slips
1607136232927.0,0.0,0.0,458.1839881277235,27.16,3.31,off_slips
1607136233445.0,0.0,0.0,457.4219881474682,27.16,4.08,off_slips
1607136233953.0,0.0,0.0,456.8059881634297,27.16,4.69,off_slips
1607136234461.0,0.0,0.0,455.5519881959228,27.16,5.95,off_slips
1607136234867.0,0.0,0.0,454.6839882184141,27.16,6.81,off_slips
1607136235375.0,0.0,0.0,452.75798826831976,27.16,8.74,off_slips
1607136235885.0,0.0,0.0,451.7919882933504,27.16,9.71,off_slips
1607136236414.0,0.0,0.0,450.2499883333061,27.16,11.25,off_slips
1607136236921.0,0.0,0.0,449.5879883504596,27.16,11.91,off_slips
1607136237428.0,0.0,0.0,447.7119883990697,27.16,13.79,off_slips
1607136237934.0,0.0,0.0,445.9779884440004,27.16,15.52,off_slips
1607136238440.0,0.0,0.0,444.70598847695993,27.16,16.79,off_slips
1607136238947.0,0.0,0.0,444.2179884896048,27.16,17.28,off_slips
1607136239453.0,0.0,0.0,443.34398851225154,27.16,18.15,off_slips
1607136239963.0,0.0,0.0,443.2859885137544,27.16,18.21,off_slips
1607136240375.0,0.0,0.0,443.4199885102823,27.16,18.08,off_slips
1607136240869.0,0.0,0.0,443.9619884962382,27.16,17.53,off_slips
1607136241376.0,0.0,0.0,444.45598848343786,27.16,17.04,off_slips
1607136241884.0,0.0,0.0,445.4479884577335,27.16,16.05,off_slips
1607136242392.0,0.0,0.0,445.9979884434821,27.16,15.5,off_slips
1607136242900.0,0.0,0.0,447.149988413632,27.16,14.35,off_slips
1607136243408.0,0.0,0.0,447.805988396634,27.16,13.69,off_slips
1607136243915.0,0.0,0.0,449.1599883615497,27.16,12.34,off_slips
1607136244423.0,0.0,0.0,449.8039883448626,27.16,11.69,off_slips
1607136244930.0,0.0,0.0,450.89998831646346,27.16,10.6,off_slips
1607136245438.0,0.0,0.0,452.09598828547325,27.16,9.4,off_slips
1607136245946.0,0.0,0.0,453.9879882364485,27.16,7.51,off_slips
1607136246454.0,0.0,0.0,454.4879882234927,27.16,7.01,off_slips
1607136246961.0,0.0,0.0,455.3879882001723,27.16,6.11,off_slips
1607136247368.0,0.0,0.0,455.7779881900668,27.16,5.72,off_slips
1607136247876.0,0.0,0.0,456.1259881810496,27.16,5.37,off_slips
1607136248384.0,0.0,0.0,455.95598818545454,27.16,5.54,off_slips
1607136248891.0,0.0,0.0,454.8119882150974,27.16,6.68,off_slips
1607136249404.0,0.0,0.0,453.8279882405944,27.16,7.67,off_slips
1607136249910.0,0.0,0.0,451.2419883076018,27.16,10.26,off_slips
1607136250417.0,0.0,0.0,448.9339883674058,27.16,12.56,off_slips
1607136250925.0,0.0,0.0,447.8699883949757,27.16,13.63,off_slips
1607136251432.0,0.0,0.0,445.3879884592882,27.16,16.11,off_slips
1607136251940.0,0.0,0.0,444.33198848665086,27.16,17.17,off_slips
1607136252447.0,0.0,0.0,444.14198849157407,27.16,17.35,off_slips
1607136252955.0,0.0,0.0,444.96198847032656,27.16,16.54,off_slips
1607136253463.0,0.0,0.0,447.0459884163268,27.16,14.45,off_slips
1607136253971.0,0.0,0.0,448.4639883795842,27.16,13.03,off_slips
1607136254378.0,0.0,0.0,451.6359882973926,27.16,9.86,off_slips
1607136254886.0,0.0,0.0,452.8159882668169,27.16,8.68,off_slips
1607136255394.0,0.0,0.0,454.943988211677,27.16,6.55,off_slips
1607136255904.0,0.0,0.0,456.2299881783548,27.16,5.27,off_slips
1607136256412.0,0.0,0.0,457.8599881361189,27.16,3.64,off_slips
1607136256918.0,0.0,0.0,457.91998813456416,27.16,3.58,off_slips
1607136257426.0,0.0,0.0,457.37398814871193,27.16,4.12,off_slips
1607136257934.0,0.0,0.0,456.8219881630151,27.16,4.68,off_slips
1607136258443.0,0.0,0.0,455.1819882055101,27.16,6.32,off_slips
1607136258951.0,0.0,0.0,454.3539882269649,27.16,7.14,off_slips
1607136259459.0,0.0,0.0,450.5439883256881,27.16,10.95,off_slips
1607136259967.0,0.0,0.0,449.3619883563156,27.16,12.14,off_slips
1607136260377.0,0.0,0.0,446.5439884293344,27.16,14.95,off_slips
1607136260884.0,0.0,0.0,444.4959884824013,27.16,17.0,off_slips
1607136261394.0,0.0,0.0,443.9319884970155,27.16,17.56,off_slips
1607136261902.0,0.0,0.0,443.5039885081057,27.16,17.99,off_slips
1607136262410.0,0.0,0.0,443.4899885084684,27.16,18.01,off_slips
1607136262917.0,0.0,0.0,444.3279884867545,27.16,17.17,off_slips
1607136263441.0,0.0,0.0,444.9459884707412,27.16,16.55,off_slips
1607136263958.0,0.0,0.0,446.45798843156285,27.16,15.04,off_slips
1607136264466.0,0.0,0.0,447.5179884040965,27.16,13.98,off_slips
1607136264872.0,0.0,0.0,449.8939883425306,27.16,11.6,off_slips
1607136265380.0,0.0,0.0,451.8419882920548,27.16,9.66,off_slips
1607136265888.0,0.0,0.0,453.9539882373296,27.16,7.54,off_slips
1607136266396.0,0.0,0.0,455.14198820654656,27.16,6.35,off_slips
1607136266904.0,0.0,0.0,457.0099881581437,27.16,4.49,off_slips
1607136267411.0,0.0,0.0,457.4779881460171,27.16,4.02,off_slips
1607136267922.0,0.0,0.0,457.3879881483491,27.16,4.11,off_slips
1607136268429.0,0.0,0.0,456.86998816177135,27.16,4.63,off_slips
1607136268938.0,0.0,0.0,455.1219882070648,27.16,6.38,off_slips
1607136269446.0,0.0,0.0,453.8979882387806,27.16,7.6,off_slips
1607136269954.0,0.0,0.0,451.1499883099856,27.16,10.35,off_slips
1607136270465.0,0.0,0.0,449.85198834361887,27.16,11.65,off_slips
1607136270872.0,0.0,0.0,447.5699884027491,27.16,13.93,off_slips
1607136271382.0,0.0,0.0,445.2759884621903,27.16,16.22,off_slips
1607136271890.0,0.0,0.0,443.62398850499625,27.16,17.87,off_slips
1607136272400.0,0.0,0.0,443.1899885162419,27.16,18.31,off_slips
1607136272908.0,0.0,0.0,443.30198851333984,27.16,18.19,off_slips
1607136273424.0,0.0,0.0,444.53198848146855,27.16,16.97,off_slips
1607136273935.0,0.0,0.0,445.441988457889,27.16,16.06,off_slips
1607136274444.0,0.0,0.0,448.1699883872022,27.16,13.33,off_slips
1607136274951.0,0.0,0.0,449.7599883460028,27.16,11.74,off_slips
1607136275461.0,0.0,0.0,453.4939882492489,27.16,8.0,off_slips
1607136275970.0,0.0,0.0,454.7239882173776,27.16,6.77,off_slips
1607136276375.0,0.0,0.0,457.1919881534278,27.16,4.31,off_slips
1607136276887.0,0.0,0.0,457.9059881349269,27.16,3.59,off_slips
1607136277395.0,0.0,0.0,458.28398812513234,27.16,3.21,off_slips
1607136277903.0,0.0,0.0,458.0919881301074,27.16,3.41,off_slips
1607136278420.0,0.0,0.0,456.1559881802722,27.16,5.34,off_slips
1607136278930.0,0.0,0.0,455.37798820043145,27.16,6.12,off_slips
1607136279438.0,0.0,0.0,453.2159882564523,27.16,8.28,off_slips
1607136279944.0,0.0,0.0,451.9639882888936,27.16,9.53,off_slips
1607136280450.0,0.0,0.0,449.7179883470911,27.16,11.78,off_slips
1607136280968.0,0.0,0.0,448.7479883722253,27.16,12.75,off_slips
1607136281375.0,0.0,0.0,446.74798842404846,27.16,14.75,off_slips
1607136281909.0,0.0,0.0,444.7319884762863,27.16,16.77,off_slips
1607136282417.0,0.0,0.0,443.88398849825927,27.16,17.61,off_slips
1607136282925.0,0.0,0.0,442.2999885393032,27.16,19.2,off_slips
1607136283433.0,0.0,0.0,442.1139885441228,27.16,19.38,off_slips
1607136283941.0,0.0,0.0,442.28798853961416,27.16,19.21,off_slips
1607136284448.0,0.0,0.0,442.5019885340691,27.16,19.0,off_slips
1607136284956.0,0.0,0.0,443.0139885208024,27.16,18.48,off_slips
1607136285464.0,0.0,0.0,443.2259885153091,27.16,18.27,off_slips
1607136285871.0,0.0,0.0,443.971988495979,27.16,17.52,off_slips
1607136286379.0,0.0,0.0,444.5219884817277,27.16,16.98,off_slips
1607136286887.0,0.0,0.0,445.8239884479908,27.16,15.67,off_slips
1607136287393.0,0.0,0.0,446.6479884266397,27.16,14.85,off_slips
1607136287900.0,0.0,0.0,448.7919883710852,27.16,12.71,off_slips
1607136288407.0,0.0,0.0,449.9539883409759,27.16,11.54,off_slips
1607136288913.0,0.0,0.0,451.7939882932986,27.16,9.7,off_slips
1607136289420.0,0.0,0.0,452.6699882706,27.16,8.83,off_slips
1607136289926.0,0.0,0.0,454.9179882123508,27.16,6.58,off_slips
1607136290435.0,0.0,0.0,456.933988160113,27.16,4.56,off_slips
1607136290943.0,0.0,0.0,458.0059881323357,27.16,3.49,off_slips
1607136291451.0,0.0,0.0,458.0359881315584,27.16,3.46,off_slips
1607136291960.0,0.0,0.0,456.5599881698039,27.16,4.94,off_slips
1607136292469.0,0.0,0.0,454.4939882233373,27.16,7.0,off_slips
1607136292879.0,0.0,0.0,452.95198826329295,27.16,8.55,off_slips
1607136293387.0,0.0,0.0,449.4859883531025,27.16,12.01,off_slips
1607136293895.0,0.0,0.0,448.2079883862176,27.16,13.29,off_slips
1607136294401.0,0.0,0.0,445.97198844415584,27.16,15.53,off_slips
1607136294918.0,0.0,0.0,444.7559884756643,27.16,16.74,off_slips
1607136295426.0,0.0,0.0,443.043988520025,27.16,18.45,off_slips
1607136295935.0,0.0,0.0,442.7879885266584,27.16,18.71,off_slips
1607136296442.0,0.0,0.0,442.851988525,27.16,18.65,off_slips
1607136296950.0,0.0,0.0,443.325988512718,27.16,18.17,off_slips
1607136297457.0,0.0,0.0,445.0019884692901,27.16,16.5,off_slips
1607136297971.0,0.0,0.0,446.9939884176743,27.16,14.5,off_slips
1607136298379.0,0.0,0.0,450.757988320143,27.16,10.74,off_slips
1607136298887.0,0.0,0.0,451.7439882945942,27.16,9.75,off_slips
1607136299395.0,0.0,0.0,453.79398824147535,27.16,7.7,off_slips
1607136299898.0,0.0,0.0,454.9959882103296,27.16,6.5,off_slips
1607136300405.0,0.0,0.0,456.8479881623414,27.16,4.65,off_slips
1607136300915.0,0.0,0.0,457.3399881495928,27.16,4.16,off_slips
1607136301433.0,0.0,0.0,457.54398814430687,27.16,3.95,off_slips
1607136301942.0,0.0,0.0,457.39798814809006,27.16,4.1,off_slips
1607136302450.0,0.0,0.0,456.4499881726542,27.16,5.05,off_slips
1607136302957.0,0.0,0.0,454.9839882106406,27.16,6.51,off_slips
1607136303465.0,0.0,0.0,454.07598823416834,27.16,7.42,off_slips
1607136303872.0,0.0,0.0,452.2879882804982,27.16,9.21,off_slips
1607136304380.0,0.0,0.0,451.4879883012275,27.16,10.01,off_slips
1607136304888.0,0.0,0.0,449.9179883419087,27.16,11.58,off_slips
1607136305396.0,0.0,0.0,449.9419883412869,27.16,11.56,off_slips
1607136305902.0,0.0,0.0,450.633988323356,27.16,10.86,off_slips
1607136306410.0,0.0,0.0,451.2199883081719,27.16,10.28,off_slips
1607136306918.0,0.0,0.0,452.86398826557314,27.16,8.63,off_slips
1607136307426.0,0.0,0.0,453.6579882449994,27.16,7.84,off_slips
1607136307934.0,0.0,0.0,454.7679882162374,27.16,6.73,off_slips
1607136308465.0,0.0,0.0,455.1819882055101,27.16,6.31,off_slips
1607136308873.0,0.0,0.0,455.8759881875274,27.16,5.62,off_slips
1607136309380.0,0.0,0.0,455.9419881858173,27.16,5.56,off_slips
1607136309887.0,0.0,0.0,455.4679881980994,27.16,6.03,off_slips
1607136310397.0,0.0,0.0,454.9019882127653,27.16,6.6,off_slips
1607136310905.0,0.0,0.0,453.0839882598726,27.16,8.41,off_slips
1607136311413.0,0.0,0.0,451.28398830651344,27.16,10.21,off_slips
1607136311920.0,0.0,0.0,449.8359883440335,27.16,11.66,off_slips
1607136312427.0,0.0,0.0,448.8259883702042,27.16,12.67,off_slips
1607136312935.0,0.0,0.0,445.68198845167024,27.16,15.81,off_slips
1607136313442.0,0.0,0.0,444.3939884850444,27.16,17.1,off_slips
1607136313949.0,0.0,0.0,443.8079885002285,27.16,17.69,off_slips
1607136314457.0,0.0,0.0,443.677988503597,27.16,17.82,off_slips
1607136314966.0,0.0,0.0,443.8459884992439,27.16,17.65,off_slips
1607136315372.0,0.0,0.0,445.2359884632268,27.16,16.26,off_slips
1607136315880.0,0.0,0.0,446.4299884322884,27.16,15.07,off_slips
1607136316388.0,0.0,0.0,448.9219883677167,27.16,12.58,off_slips
1607136316896.0,0.0,0.0,449.9859883401467,27.16,11.51,off_slips
1607136317407.0,0.0,0.0,452.0199882874425,27.16,9.48,off_slips
1607136317918.0,0.0,0.0,453.35998825272105,27.16,8.14,off_slips
1607136318427.0,0.0,0.0,456.6819881666427,27.16,4.82,off_slips
1607136318942.0,0.0,0.0,457.2579881517176,27.16,4.24,off_slips
1607136319455.0,0.0,0.0,457.49598814555065,27.16,4.0,off_slips
1607136319964.0,0.0,0.0,457.1839881536352,27.16,4.31,off_slips
1607136320472.0,0.0,0.0,454.7359882170667,27.16,6.76,off_slips
1607136320879.0,0.0,0.0,453.5619882474869,27.16,7.94,off_slips
1607136321386.0,0.0,0.0,451.1219883107112,27.16,10.38,off_slips
1607136321894.0,0.0,0.0,450.08798833750376,27.16,11.41,off_slips
1607136322402.0,0.0,0.0,448.2179883859585,27.16,13.28,off_slips
1607136322910.0,0.0,0.0,445.9939884435858,27.16,15.5,off_slips
1607136323418.0,0.0,0.0,444.9139884715703,27.16,16.58,off_slips
1607136323928.0,0.0,0.0,443.9159884974301,27.16,17.58,off_slips
1607136324436.0,0.0,0.0,443.5439885070692,27.16,17.95,off_slips
1607136324943.0,0.0,0.0,444.17998849058944,27.16,17.32,off_slips
1607136325451.0,0.0,0.0,444.887988472244,27.16,16.61,off_slips
1607136325960.0,0.0,0.0,447.0439884163786,27.16,14.45,off_slips
1607136326468.0,0.0,0.0,448.247988385181,27.16,13.25,off_slips
1607136326874.0,0.0,0.0,450.1999883346016,27.16,11.3,off_slips
1607136327383.0,0.0,0.0,451.0119883135615,27.16,10.49,off_slips
1607136327894.0,0.0,0.0,453.5259882484197,27.16,7.97,off_slips
1607136328402.0,0.0,0.0,454.2659882292452,27.16,7.23,off_slips
1607136328914.0,0.0,0.0,454.943988211677,27.16,6.55,off_slips
1607136329420.0,0.0,0.0,454.95598821136616,27.16,6.54,off_slips
1607136329932.0,0.0,0.0,454.1759882315772,27.16,7.32,off_slips
1607136330439.0,0.0,0.0,453.3799882522028,27.16,8.12,off_slips
1607136330961.0,0.0,0.0,451.06398831221406,27.16,10.43,off_slips
1607136331469.0,0.0,0.0,450.05798833828106,27.16,11.44,off_slips
1607136331875.0,0.0,0.0,447.26398841067805,27.16,14.23,off_slips
1607136332383.0,0.0,0.0,446.16598843912897,27.16,15.33,off_slips
1607136332892.0,0.0,0.0,444.1139884922996,27.16,17.38,off_slips
1607136333400.0,0.0,0.0,443.4379885098158,27.16,18.06,off_slips
1607136333911.0,0.0,0.0,443.5319885073801,27.16,17.97,off_slips
1607136334419.0,0.0,0.0,444.60198847965466,27.16,16.9,off_slips
1607136334926.0,0.0,0.0,445.6959884513074,27.16,15.8,off_slips
1607136335433.0,0.0,0.0,450.587988324548,27.16,10.91,off_slips
1607136335945.0,0.0,0.0,452.1799882832967,27.16,9.32,off_slips
1607136336452.0,0.0,0.0,454.77998821592655,27.16,6.72,off_slips
1607136336962.0,0.0,0.0,456.3279881758154,27.16,5.17,off_slips
1607136337471.0,0.0,0.0,458.449988120831,27.16,3.05,off_slips
1607136337881.0,0.0,0.0,458.52998811875807,27.16,2.97,off_slips
1607136338392.0,0.0,0.0,456.7239881655544,27.16,4.77,off_slips
1607136338906.0,0.0,0.0,455.5379881962856,27.16,5.96,off_slips
1607136339415.0,0.0,0.0,452.59798827246567,27.16,8.9,off_slips
1607136339923.0,0.0,0.0,450.8859883168263,27.16,10.61,off_slips
1607136340430.0,0.0,0.0,447.4899884048221,27.16,14.01,off_slips
1607136340941.0,0.0,0.0,446.15398843944,27.16,15.34,off_slips
1607136341449.0,0.0,0.0,443.2579885144799,27.16,18.24,off_slips
1607136341872.0,0.0,0.0,441.8199885517408,27.16,19.68,off_slips
1607136342379.0,0.0,0.0,440.9599885740248,27.16,20.54,off_slips
1607136342887.0,0.0,0.0,442.2419885408061,27.16,19.26,off_slips
1607136343395.0,0.0,0.0,444.6539884783073,27.16,16.84,off_slips
1607136343902.0,0.0,0.0,447.37998840767233,27.16,14.12,off_slips
1607136344409.0,0.0,0.0,448.52798837792585,27.16,12.97,off_slips
1607136344915.0,0.0,0.0,452.7459882686307,27.16,8.75,off_slips
1607136345422.0,0.0,0.0,454.0619882345311,27.16,7.44,off_slips
1607136345932.0,0.0,0.0,456.2059881789767,27.16,5.29,off_slips
1607136346440.0,0.0,0.0,457.29598815073297,27.16,4.2,off_slips
1607136346948.0,0.0,0.0,459.1859881017601,27.16,2.31,off_slips
1607136347457.0,0.0,0.0,459.42198809564496,27.16,2.08,off_slips
1607136347964.0,0.0,0.0,458.8659881100518,27.16,2.63,off_slips
1607136348472.0,0.0,0.0,458.20998812704977,27.16,3.29,off_slips
1607136348881.0,0.0,0.0,456.2259881784584,27.16,5.27,off_slips
1607136349389.0,0.0,0.0,455.17598820566553,27.16,6.32,off_slips
1607136349900.0,0.0,0.0,453.5579882475905,27.16,7.94,off_slips
1607136350408.0,0.0,0.0,451.8199882926249,27.16,9.68,off_slips
1607136350918.0,0.0,0.0,449.6479883489049,27.16,11.85,off_slips
1607136351426.0,0.0,0.0,447.7619883977741,27.16,13.74,off_slips
1607136351948.0,0.0,0.0,446.1059884406837,27.16,15.39,off_slips
1607136352455.0,0.0,0.0,445.147988465507,27.16,16.35,off_slips
1607136352967.0,0.0,0.0,443.7639885013687,27.16,17.73,off_slips
1607136353374.0,0.0,0.0,443.5059885080538,27.16,17.99,off_slips
1607136353882.0,0.0,0.0,443.3099885131325,27.16,18.19,off_slips
1607136354390.0,0.0,0.0,443.9199884973265,27.16,17.58,off_slips
1607136354898.0,0.0,0.0,444.3879884851998,27.16,17.11,off_slips
1607136355407.0,0.0,0.0,445.05398846794265,27.16,16.44,off_slips
1607136355920.0,0.0,0.0,445.3219884609984,27.16,16.17,off_slips
1607136356428.0,0.0,0.0,445.9179884455551,27.16,15.58,off_slips
1607136356964.0,0.0,0.0,446.3399884346204,27.16,15.16,off_slips
1607136357472.0,0.0,0.0,447.3619884081388,27.16,14.14,off_slips
1607136357879.0,0.0,0.0,449.5419883516514,27.16,11.96,off_slips
1607136358387.0,0.0,0.0,450.7499883203503,27.16,10.75,off_slips
1607136358895.0,0.0,0.0,451.4039883034041,27.16,10.09,off_slips
1607136359403.0,0.0,0.0,452.9439882635002,27.16,8.55,off_slips
1607136359911.0,0.0,0.0,453.811988241009,27.16,7.69,off_slips
1607136360418.0,0.0,0.0,455.2579882035408,27.16,6.24,off_slips
1607136360926.0,0.0,0.0,455.8899881871647,27.16,5.61,off_slips
1607136361434.0,0.0,0.0,457.0499881571072,27.16,4.45,off_slips
1607136361941.0,0.0,0.0,457.4079881478309,27.16,4.09,off_slips
1607136362449.0,0.0,0.0,457.3959881481418,27.16,4.1,off_slips
1607136362957.0,0.0,0.0,457.1199881552934,27.16,4.38,off_slips
1607136363465.0,0.0,0.0,455.8119881891858,27.16,5.69,off_slips
1607136363973.0,0.0,0.0,454.83998821437183,27.16,6.66,off_slips
1607136364380.0,0.0,0.0,451.5999882983255,27.16,9.9,off_slips
1607136364887.0,0.0,0.0,448.4879883789623,27.16,13.01,off_slips
